Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,37796.2642,37627.6094,37821.3648,28338.5643,18467.693,14454.0613,11297.6444,9115.9629,6443.8421,5152.0921,4294.3038,3928.1787,3015.5876,3135.9867,3291.339,3226.735,3203.0105,3381.4436,3530.774
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.3708,4725.5111,4006.5319,1461.0603,303.8869,-1031.773,-2197.6414,-2775.7284,-3240.5663,-3263.7734,-3343.7579,-3361.6397,-3358.7044,-3130.476,-2983.9301,-3057.4059,-3088.426,-2915.6595,-2724.8739
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,31819.2562,32828.393,33755.4155,26847.3397,18142.8572,15465.9501,13476.7637,11873.6983,9667.5527,8399.8049,7623.0533,7275.231,6361.2367,6253.4335,6262.0543,6270.7379,6277.9197,6283.5076,6242.0848
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6372,73.7053,59.4174,30.1643,20.9488,19.8842,18.5221,17.993,16.8557,16.0606,15.0084,14.5873,13.0553,13.0292,13.2148,13.403,13.5169,13.5955,13.5632
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5332,46.9615,47.7769,49.7085,60.6639,74.8227,100.2684,112.5169,120.6647,130.8746,146.0284,157.3315,160.1757,161.6957,163.6225,165.1755,167.0051,168.8879,169.9152
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Temperature|Global Mean,°C,,0.9169,0.9842,0,1.2345,0,1.4422,0,1.4984,0,1.4837,0,1.4398,0,1.3956,0,1.352,0,1.3123,0,1.2708
AIM/CGE 2.0,SFCM_SSP2_EEEI_1p5Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1972.6471,1898.3825,1896.4582,1621.8442,1521.5474,1554.5822,1565.9849,1584.3471,1575.5522,1567.6922,1545.7772,1537.5967,1492.727,1490.3015,1493.3329,1494.7117,1493.1544,1493.2988,1490.0854
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,37796.2642,37627.6094,37821.3648,34041.6156,29974.4845,25344.7484,21934.0741,20331.3098,17954.3118,15710.5652,13902.6771,12603.4688,11059.9217,10478.2749,9841.1285,9383.6722,8957.1082,8917.543,8837.1301
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.3708,4725.5111,4006.5319,2193.5516,1321.1475,438.5251,148.0336,413.5952,-80.4608,-179.6557,-824.0734,-1204.2015,-1299.5292,-1375.3395,-1641.5735,-1758.6526,-1815.9984,-1647.1765,-1602.8996
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,31819.2562,32828.393,33755.4155,31804.8485,28617.7031,24874.6315,21757.5092,19889.4219,18006.1013,15861.6209,14698.6907,13781.0677,12335.1051,11829.6848,11458.9936,11118.7855,10749.8307,10541.4362,10416.5867
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6372,73.7053,59.4174,43.2155,35.6338,31.5918,28.5313,28.2927,28.6713,28.6,28.0598,26.6026,24.3458,23.9296,23.7084,23.5392,23.2759,23.2833,23.4431
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5332,46.9615,47.7769,48.791,51.0543,57.8156,78.6123,88.747,92.788,96.6391,104.2042,116.5252,126.2595,131.453,136.3318,140.7414,145.1612,148.5291,151.2575
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Temperature|Global Mean,°C,,0.9169,0.9842,0,1.2338,0,1.4425,0,1.5806,0,1.6485,0,1.6884,0,1.7176,0,1.7298,0,1.7332,0,1.7276
AIM/CGE 2.0,SFCM_SSP2_EEEI_2Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1972.6471,1898.3825,1896.4582,1814.265,1787.6402,1781.5543,1770.2708,1798.4961,1826.2994,1839.5437,1840.2705,1820.1892,1779.5727,1771.397,1764.955,1757.2866,1746.6393,1744.7539,1745.6151
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2,Mt CO2/yr,,34690.406,37851.4068,40230.382,42772.3113,44752.595,45767.6097,46941.6661,47912.2391,48685.8927,48930.6292,49932.843,50267.1385,50162.8822,50203.4012,50185.1293,50175.6441,50185.3638,50208.06,50420.3028,50490.5871
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5882.1365,5968.2772,5937.9812,5630.3469,4766.7239,4187.0834,3747.2547,3375.7436,2829.4569,3119.5571,2765.8821,2460.7687,2183.6757,1903.6387,1619.7825,1397.0758,1146.8723,965.3345,670.7609
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,31871.6335,34159.243,36726.0001,39008.8084,40882.848,42632.552,44039.2524,45180.9001,45968.6682,46677.6267,47362.4244,47560.1437,47874.7129,48133.5869,48405.1866,48634.953,48905.2889,49296.555,49658.9909
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6368,102.8618,108.3299,113.4398,118.0378,122.0307,125.7321,129.249,132.5041,135.6592,138.8321,141.9698,145.0126,147.9037,150.6751,153.335,155.8988,158.4133,160.8354
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5351,47.0041,47.8298,48.6104,49.3555,50.1011,51.1179,52.7214,54.5251,56.5072,58.6178,60.9272,63.3689,65.9302,68.0516,69.7886,71.1962,72.5121,73.5563
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Temperature|Global Mean,°C,,0.9168,0.9835,0,1.2477,0,1.5315,0,1.842,0,2.156,0,2.4556,0,2.7613,0,3.062,0,3.3519,0,3.6213
AIM/CGE 2.0,SFCM_SSP2_EEEI_Baseline,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1972.647,2177.773,2393.9123,2578.0552,2723.6063,2837.7044,2931.8744,3009.1535,3067.6803,3116.2573,3159.9989,3198.2534,3231.0746,3256.7013,3278.0986,3294.1947,3307.8676,3324.9088,3340.7146
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,37767.7995,37775.5947,38104.4819,28576.2182,18704.0824,14781.0159,11839.3889,9764.4642,6943.3772,5805.5639,5131.0516,5020.5774,4329.7312,4693.2909,5088.2664,5268.3798,5446.2591,5808.0251,6167.4433
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5634.4813,4392.1841,3588.5453,1398.0001,210.8498,-1068.8205,-2061.7536,-2543.0148,-3210.6044,-3046.4859,-3076.7385,-2839.0737,-2901.5435,-2386.6016,-2020.4976,-1918.862,-1827.1689,-1565.7267,-1321.471
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32035.8868,33311.608,34459.5391,27149.1277,18472.6089,15830.1902,13882.7553,12289.4825,10136.6337,8835.382,8191.8706,7844.0743,7216.4786,7065.1147,7093.777,7171.9545,7257.8327,7357.8299,7472.629
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.4313,71.8026,56.3974,29.0903,20.6237,19.6462,18.3872,17.9964,17.3479,16.6678,15.9196,15.5768,14.7961,14.7777,14.987,15.2872,15.5954,15.922,16.2853
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.4411,46.7432,47.4006,49.3028,60.547,75.2656,102.4506,115.1811,120.8945,131.9044,148.4315,161.7385,168.1229,171.8459,175.8445,179.7562,183.4488,187.049,190.4628
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Temperature|Global Mean,°C,,0.9168,0.983,0,1.2298,0,1.4358,0,1.4923,0,1.4779,0,1.4357,0,1.3945,0,1.3537,0,1.3162,0,1.2775
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_1p5Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1940.5062,1819.8687,1774.375,1503.5045,1401.0643,1417.7454,1416.5672,1424.3255,1417.2815,1405.5401,1387.9982,1377.8074,1355.1227,1349.8046,1350.2132,1351.8157,1353.5974,1358.8888,1365.22
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,37767.7995,37775.5947,38104.4819,34399.9577,30323.6703,25761.3135,22598.8986,21096.3662,18723.8933,16464.2703,14879.1655,13704.4255,12262.0495,11850.7177,11311.7745,10937.1934,10591.572,10693.3277,10729.495
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5634.4813,4392.1841,3588.5453,1969.3665,1159.5987,316.9689,217.9371,615.4217,312.1126,257.7787,-511.8628,-1001.4955,-1106.4044,-1016.9966,-1224.9488,-1321.487,-1414.729,-1196.0558,-1135.7399
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32035.8868,33311.608,34459.5391,32389.9804,29129.9676,25413.6117,22352.9667,20452.9566,18383.1629,16177.505,15362.3647,14678.2891,13342.9041,12842.5696,12511.707,12233.7076,11981.387,11864.3195,11839.8191
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.4313,71.8026,56.3974,40.6108,34.104,30.7328,27.9948,27.9878,28.6177,28.9866,28.6636,27.632,25.5498,25.1447,25.0163,24.9728,24.914,25.064,25.4157
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.4411,46.7432,47.4006,48.3822,50.7465,58.2797,81.2233,92.0534,96.3272,100.0296,109.453,122.39,132.0988,137.7723,142.7302,147.1947,151.7304,155.9339,159.2844
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Temperature|Global Mean,°C,,0.9168,0.983,0,1.229,0,1.4348,0,1.5723,0,1.6406,0,1.6814,0,1.7121,0,1.7258,0,1.7306,0,1.7268
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_2Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1940.5062,1819.8687,1774.375,1669.0041,1633.1362,1618.4878,1597.3098,1613.8637,1632.1619,1642.4863,1639.2563,1621.8541,1583.9079,1573.2173,1566.4851,1559.916,1553.2027,1553.5841,1557.6364
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2,Mt CO2/yr,,34690.406,37823.4182,40560.0232,43578.7272,46169.7508,47859.086,49780.0309,51443.6931,52898.2867,53798.9393,55112.9543,55548.1253,56069.3797,56705.2482,57298.6288,57870.7622,58582.0691,59311.1897,59962.4934,60674.8651
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5637.4332,5716.9345,5670.2492,5385.0154,4540.3364,3992.2245,3560.4442,3213.6717,2677.3231,2953.9176,2614.3093,2318.2819,2051.9375,1785.7554,1502.8429,1289.7504,1033.4621,787.9771,591.812
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32088.554,34740.6483,37800.7897,40672.131,43201.7105,45666.9136,47758.7856,49556.7573,50990.6156,52024.9917,52796.7045,53610.9633,54510.247,55367.0334,56219.4384,57141.2957,58124.2429,59018.6376,59924.8518
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.431,102.4404,107.6883,112.6044,117.0391,120.8928,124.4634,127.8577,131.0006,134.045,137.1115,140.1345,143.0638,145.8399,148.4809,151.0231,153.4846,155.8787,158.2012
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.4416,46.7759,47.4211,48.0169,48.5385,49.1071,49.9935,51.593,53.4026,55.4956,57.9151,60.5869,63.5589,66.7762,69.4115,70.8826,71.9513,72.9403,74.2081
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Temperature|Global Mean,°C,,0.9168,0.9822,0,1.2432,0,1.5259,0,1.8409,0,2.1674,0,2.4852,0,2.8092,0,3.1315,0,3.4465,0,3.7448
AIM/CGE 2.0,SFCM_SSP2_LifeStyle_Baseline,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1940.5066,2108.2204,2283.2932,2426.8344,2534.9627,2617.2754,2683.2009,2735.7018,2773.5534,2805.3609,2834.8012,2860.9365,2883.6857,2901.6243,2917.1603,2929.4166,2940.5219,2955.5021,2969.2963
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,38558.7818,38693.7434,39050.7392,29159.3713,19148.7891,15254.1922,12326.2166,10257.6221,7444.7337,6340.9648,5668.5495,5569.5197,4868.6395,5264.4365,5664.477,5865.2026,6059.9335,6461.5227,6847.6618
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.5828,4373.9709,3404.7811,1330.5801,95.2437,-1158.0521,-2172.7262,-2699.6042,-3286.0547,-3153.6512,-3193.8341,-3002.3171,-3006.2303,-2548.7021,-2220.3225,-2140.387,-2056.0185,-1788.2393,-1538.8673
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32581.5919,34251.1801,35593.6837,27800.865,19033.3567,16393.0774,14481.0529,12939.7723,10714.1189,9478.5918,8847.0941,8556.8679,7860.8108,7799.0937,7870.5711,7991.0997,8101.2013,8234.7451,8371.2193
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6071,68.5923,52.2744,27.9262,20.1886,19.1669,17.8899,17.4541,16.6695,16.0242,15.2895,14.9689,14.0591,14.045,14.2285,14.4898,14.7506,15.0169,15.3098
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5545,47.0143,47.901,50.3658,63.2158,80.1424,109.5549,124.1342,131.8893,144.5177,162.4926,177.2437,183.8025,188.7801,193.7501,198.8067,203.5187,208.3796,212.5607
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Temperature|Global Mean,°C,,0.9167,0.9816,0,1.2303,0,1.4402,0,1.5007,0,1.4885,0,1.4466,0,1.405,0,1.3635,0,1.3251,0,1.2853
AIM/CGE 2.0,SFCM_SSP2_Ref_1p5Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8284,1845.6655,1812.9857,1583.0169,1504.0616,1537.6484,1550.1437,1570.0554,1569.3829,1565.7053,1553.3543,1548.2428,1522.9425,1520.6236,1523.047,1525.5765,1527.6074,1533.0511,1538.977
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,38558.7818,38693.7434,39050.7392,35189.9716,30965.456,26380.79,23015.1658,21502.4198,19191.895,17054.1909,15901.3452,14759.3088,13268.7879,12895.4452,12467.7967,12227.0487,11966.5702,12131.6996,12258.0419
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.5828,4373.9709,3404.7811,1853.8442,1070.0193,211.6559,-116.7637,361.0895,110.1346,-146.9242,-766.8609,-1154.8218,-1237.5034,-1168.5836,-1329.4331,-1357.8381,-1429.1541,-1219.6453,-1153.2631
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32581.5919,34251.1801,35593.6837,33298.2136,29863.0168,26139.5646,23104.7727,21114.3981,19054.3618,17173.6122,16641.4374,15888.4308,14482.4476,14040.5958,13773.9524,13561.7013,13372.5767,13328.0522,13387.721
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6071,68.5923,52.2744,37.9139,32.4199,29.5696,27.1568,26.9323,27.3987,27.5029,26.7687,25.6998,23.8437,23.433,23.2774,23.1855,23.1476,23.2927,23.584
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5545,47.0143,47.901,49.2824,52.3644,61.8086,84.1914,95.9934,101.4683,107.304,122.197,137.7456,149.4389,157.8798,165.5304,172.6826,179.348,185.2779,190.5861
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Temperature|Global Mean,°C,,0.9167,0.9816,0,1.2296,0,1.4398,0,1.5815,0,1.6534,0,1.6943,0,1.725,0,1.7387,0,1.7434,0,1.739
AIM/CGE 2.0,SFCM_SSP2_Ref_2Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8284,1845.6655,1812.9857,1739.6092,1735.5933,1745.3968,1742.8936,1771.1144,1800.6729,1817.9123,1815.1344,1801.7609,1768.2657,1759.3465,1754.0085,1747.4241,1741.2677,1742.4465,1746.4697
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2,Mt CO2/yr,,34690.406,38615.0125,41987.6115,45715.5192,48961.7285,51263.2217,53762.6922,55993.8746,57945.8579,59319.3358,60661.7846,61571.5408,62582.8976,63730.4251,64844.5623,65952.3235,67315.0755,68610.1843,69808.1803,71024.5283
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5882.789,5967.8112,5940.3424,5634.7364,4768.2548,4190.8051,3759.9736,3402.7852,2869.9008,3162.6959,2827.2154,2531.0909,2266.9304,2021.3681,1725.3169,1475.3098,1285.27,995.786,793.2121
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32634.6166,35917.0061,39666.9505,43213.6875,46377.0867,49450.0253,52108.3462,54414.0171,56317.1285,57363.6323,58605.6854,59910.0352,61318.6916,62675.502,64076.57,65686.703,67169.2802,68654.246,70070.8722
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6068,102.7942,108.2262,113.3047,117.8802,121.8617,125.5548,129.0557,132.3065,135.4565,138.6399,141.7715,144.803,147.6921,150.4366,153.0627,155.6341,158.1482,160.444
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5549,47.048,47.9126,48.7799,49.6391,50.6063,51.9771,54.1728,56.7318,59.7027,62.993,66.612,70.7795,75.3122,79.1936,81.3472,84.0663,86.4132,89.2881
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Temperature|Global Mean,°C,,0.9167,0.9808,0,1.2444,0,1.538,0,1.8707,0,2.2201,0,2.5633,0,2.9128,0,3.2627,0,3.6084,0,3.9399
AIM/CGE 2.0,SFCM_SSP2_Ref_Baseline,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8293,2176.0723,2391.3381,2574.7067,2719.5847,2833.2062,2926.9231,3003.9272,3062.1757,3110.7394,3154.3485,3192.4042,3224.5354,3249.1055,3268.9525,3284.3548,3296.2265,3313.4884,3329.1053
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,38558.7818,38693.7434,39050.7392,29157.5792,19166.7524,15396.5828,12667.5915,10748.7858,7839.784,7106.8976,6532.5434,6514.2533,5759.5482,6186.5811,6646.7176,6909.8227,7173.1705,7651.7288,8119.4802
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.5828,4373.9709,3404.7811,1334.6397,93.7271,-1091.2229,-1975.6463,-2405.585,-3214.9562,-2951.3289,-2952.492,-2663.5338,-2734.8705,-2226.1755,-1863.3671,-1753.4249,-1645.4768,-1349.1952,-1080.4173
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32581.5919,34251.1801,35593.6837,27794.8865,19052.7615,16468.5853,14625.2501,13136.7258,11037.4672,10041.6353,9469.084,9162.1541,8479.5725,8397.9277,8495.0378,8647.8996,8802.992,8984.9433,9183.556
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6071,68.5923,52.2744,28.0529,20.2638,19.2204,17.9877,17.6449,17.273,16.5912,15.9514,15.6329,14.8462,14.8288,15.047,15.348,15.6553,15.9807,16.3414
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5545,47.0143,47.901,50.3536,63.2011,81.582,113.1256,129.5543,136.4361,153.4383,172.658,188.4206,194.557,200.0205,205.8443,211.722,217.3208,223.1394,228.5091
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Temperature|Global Mean,°C,,0.9167,0.9816,0,1.2303,0,1.4403,0,1.5009,0,1.4893,0,1.4484,0,1.4076,0,1.3667,0,1.3288,0,1.2894
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_1p5Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8284,1845.6655,1812.9857,1582.5597,1506.1446,1539.6594,1553.5273,1575.7615,1586.0303,1581.5514,1572.3681,1567.8661,1547.022,1544.7566,1548.1073,1551.5881,1554.7181,1561.6622,1569.2283
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Emissions|CO2,Mt CO2/yr,,34690.406,38558.7818,38693.7434,39050.7392,35164.9886,30899.0468,26503.0046,23211.1257,21822.4051,19596.3246,17923.8618,16828.6676,15677.0286,14174.1647,13806.2912,13398.2236,13199.1681,12981.8406,13199.4514,13374.4244
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5879.5828,4373.9709,3404.7811,1881.0541,1133.7631,334.7837,42.0076,696.8391,766.2948,201.6741,-481.1724,-957.2897,-1087.2317,-978.7352,-1126.7275,-1154.7746,-1233.4452,-1016.1739,-934.621
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32581.5919,34251.1801,35593.6837,33245.7718,29732.3132,26138.1454,23141.449,21098.0992,18801.9122,17693.929,17282.2215,16607.7068,15236.6614,14760.7214,14500.7873,14329.8217,14191.1493,14191.283,14284.3337
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6071,68.5923,52.2744,38.1626,32.9705,30.0755,27.6691,27.4668,28.1176,28.2586,27.6185,26.6115,24.735,24.305,24.1639,24.1211,24.1364,24.3423,24.7117
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5545,47.0143,47.901,49.2709,52.2759,62.4695,84.6342,98.2732,104.9093,115.073,131.3807,148.0385,160.2879,168.7685,176.6441,184.2961,191.4948,198.0584,203.967
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Temperature|Global Mean,°C,,0.9167,0.9816,0,1.2296,0,1.441,0,1.5829,0,1.6562,0,1.6966,0,1.7273,0,1.7412,0,1.7459,0,1.7418
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_2Degree,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8284,1845.6655,1812.9857,1743.1551,1744.5204,1752.1718,1753.5151,1782.9273,1816.516,1834.7543,1834.3764,1822.3428,1788.8462,1779.7926,1774.8932,1769.3003,1764.325,1766.7858,1772.3327
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Emissions|CO2,Mt CO2/yr,,34690.406,38615.0125,41987.6115,45715.5192,48961.7285,51263.2217,53762.6922,55993.8746,57945.8579,59319.3358,60661.7846,61571.5408,62582.8976,63730.4251,64844.5623,65952.3235,67315.0755,68610.1843,69808.1803,71024.5283
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,,4777.8507,5882.789,5967.8112,5940.3424,5634.7364,4768.2548,4190.8051,3759.9736,3402.7852,2869.9008,3162.6959,2827.2154,2531.0909,2266.9304,2021.3681,1725.3169,1475.3098,1285.27,995.786,793.2121
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,29818.8701,32634.6166,35917.0061,39666.9505,43213.6875,46377.0867,49450.0253,52108.3462,54414.0171,56317.1285,57363.6323,58605.6854,59910.0352,61318.6916,62675.502,64076.57,65686.703,67169.2802,68654.246,70070.8722
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Emissions|CO2|Other,Mt CO2/yr,,93.6853,97.6068,102.7942,108.2262,113.3047,117.8802,121.8617,125.5548,129.0557,132.3065,135.4565,138.6399,141.7715,144.803,147.6921,150.4366,153.0627,155.6341,158.1482,160.444
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Primary Energy|Biomass,EJ/yr,,46.1461,46.5549,47.048,47.9126,48.7799,49.6391,50.6063,51.9771,54.1728,56.7318,59.7027,62.993,66.612,70.7795,75.3122,79.1936,81.3472,84.0663,86.4132,89.2881
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Temperature|Global Mean,°C,,0.9167,0.9808,0,1.2444,0,1.538,0,1.8707,0,2.2201,0,2.5633,0,2.9128,0,3.2627,0,3.6084,0,3.9399
AIM/CGE 2.0,SFCM_SSP2_ST_CCS_Baseline,World,Emissions|CO2|Industrial Processes,Mt CO2/yr,,1774.0955,1971.8293,2176.0723,2391.3381,2574.7067,2719.5847,2833.2062,2926.9231,3003.9272,3062.1757,3110.7394,3154.3485,3192.4042,3224.5354,3249.1055,3268.9525,3284.3548,3296.2265,3313.4884,3329.1053
